FID,Identificacao_Ponto,Tipo_Ponto,Legenda_Vegetacao_Ponto,Latitude,Longitude,Nivel_Amostragem,Tecnica_Amostragem,Variavel_Medida_Amostragem,Forma_Geometrica_Usada_Amostra,Largura_Forma_Geometrica_Amostra_Primaria_metro,Comprimento_Forma_Geometrica_Amostra_Primaria_metro,Volume_Madeira_m3_ou_Lenha_m3stX100_por_Hectare,Total_Individuos_Ponto,Total_Especies_Ponto,the_geom
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d61,SD22VB/RB/A.229,Inventário,Fs,-12:25:06,-51:48:18,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,47.8006,108,26,POINT (-51.80559343314526 -12.41903302205397)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d62,SD22VB/RB/A.230,Inventário,Fs,-12:46:58,-51:51:03,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,29.9435,78,29,POINT (-51.85149355571071 -12.7833005875419)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d63,SD22VB/RB/A.231,Inventário,Fs,-12:14:15,-51:34:31,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,64.3156,131,24,POINT (-51.57598257237635 -12.23814353600866)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d64,SD22VB/RB/A.7,Inventário,Sa,-12:45:37,-51:33:38,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,14.0906,155,44,POINT (-51.561142551264545 -12.760876187724284)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d65,SD22VB/RB/A.8,Inventário,Sa,-12:55:51,-51:05:13,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,33.7047,181,49,POINT (-51.087606588970324 -12.931494438783846)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d66,SD22VC/RB/A.232,Inventário,Fs,-13:10:06,-52:52:45,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,32.6173,87,26,POINT (-52.87990826063562 -13.169000466454749)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d67,SD22VC/RB/A.233,Inventário,Fs,-13:19:04,-52:43:29,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,41.0086,120,23,POINT (-52.72525405798499 -13.318481751954796)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d68,SD22VC/RB/A.234,Inventário,Fs,-13:00:39,-52:37:30,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,47.4187,133,29,POINT (-52.62569193351266 -13.011438533912042)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d69,SD22VC/RB/A.235,Inventário,Fs,-13:12:55,-52:36:06,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,58.5346,133,34,POINT (-52.60231781080265 -13.215807358129872)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d6a,SD22VC/RB/A.31,Inventário,Sa,-13:43:54,-53:00:26,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,14.596,174,27,POINT (-53.007695640068974 -13.732101198359189)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d6b,SD22VC/RB/A.32,Inventário,Sa,-13:32:42,-52:49:40,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,21.0091,197,27,POINT (-52.82844201514104 -13.545698602156284)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d6c,SD22VC/RB/A.33,Inventário,Sa,-13:38:14,-52:41:47,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,12.1091,139,24,POINT (-52.697075753187136 -13.637754439909788)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d6d,SD22VD/RB/A.236,Inventário,Fs,-13:05:27,-52:26:23,reconhec,seletiva,circunferência CAP>=50cm;altura comercial,retangular,20,250,41.9936,112,31,POINT (-52.440385808403484 -13.091497629256816)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d6e,SD22VD/RB/A.34,Inventário,Sd,-13:19:59,-52:22:27,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,33.3709,199,43,POINT (-52.37463278432118 -13.333516946342785)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d6f,SD22VD/RB/A.35,Inventário,Sa,-13:31:43,-52:21:56,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,9.8201,124,24,POINT (-52.3660612121299 -13.529115588668937)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d70,SD22VD/RB/A.36,Inventário,Sa,-13:34:53,-52:08:44,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,7.7183,116,32,POINT (-52.146293924821215 -13.58193907572746)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d71,SD22VD/RB/A.37,Inventário,Sa,-13:58:06,-52:10:00,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,10.4452,104,27,POINT (-52.16718367735454 -13.968812264137226)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d72,SD22VD/RB/A.38,Inventário,Sa,-13:10:09,-52:01:56,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,16.4685,180,39,POINT (-52.03275009582335 -13.16974439951901)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d73,SD22VD/RB/A.39,Inventário,Sa,-13:32:45,-51:51:06,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,16.5863,189,37,POINT (-51.8523354560867 -13.546264140245874)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d74,SD22VD/RB/A.40,Inventário,Sa,-13:03:01,-51:35:44,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,10.3548,106,29,POINT (-51.59620580253864 -13.050781169808065)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d75,SD22VD/RB/A.41,Inventário,Sa,-13:47:56,-51:36:51,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,13.0332,101,24,POINT (-51.61469079229092 -13.799546393792118)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d76,SD22XA/RB/A.10,Inventário,Sa,-12:49:46,-50:37:37,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,21.5417,70,13,POINT (-50.62752231172524 -12.829912725516767)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d77,SD22XA/RB/A.11,Inventário,Sa,-12:51:30,-49:55:39,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,15.5587,129,24,POINT (-49.92810167394786 -12.858849112603464)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d78,SD22XA/RB/A.12,Inventário,Sa,-12:57:01,-49:51:48,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,10.5052,97,28,POINT (-49.863966786229504 -12.950860496589746)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d79,SD22XA/RB/A.9,Inventário,Sa,-12:01:23,-50:42:19,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,36.5944,166,17,POINT (-50.705814653316125 -12.023520708573692)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d7a,SD22XB/RB/A.13,Inventário,Sa,-12:17:22,-49:20:24,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,18.0519,176,33,POINT (-49.34064484472961 -12.290007415544412)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d7b,SD22XB/RB/A.14,Inventário,Sa,-12:31:38,-49:15:20,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,35.6606,283,37,POINT (-49.256052742834235 -12.527691518193544)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d7c,SD22XB/RB/A.15,Inventário,Sa,-12:08:52,-49:12:14,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,9.8974,92,25,POINT (-49.204565582505694 -12.148248352071345)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d7d,SD22XB/RB/A.16,Inventário,Sa,-12:21:31,-49:08:42,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,20.0699,142,32,POINT (-49.145651867234214 -12.35928176644793)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d7e,SD22XB/RB/A.17,Inventário,Sa,-12:33:22,-49:06:04,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,15.261,105,29,POINT (-49.10162655474607 -12.55664061617917)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d7f,SD22XB/RB/A.18,Inventário,Sa,-12:09:48,-48:59:03,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,34.2127,184,24,POINT (-48.98478232499369 -12.16398720237444)
PontoInventarioFlorestalAmazoniaLegal_250.fid-829d80e_184ac4670aa_2d80,SD22XB/RB/A.19,Inventário,Sa,-12:30:02,-49:02:13,reconhec,seletiva,circunferência CAC>=30cm,retangular,20,250,14.1523,91,26,POINT (-49.03762427751561 -12.501109320085082)
