FID,id_objeto,nome,nomeabrev,geometriaaproximada,emduto,tensaoeletrica,numcircuitos,especie,posicaorelativa,operacional,situacaofisica,id_produtor,id_elementoprodutor,geom
BC250_2017_Trecho_Energia_L.557,557,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1845,"MULTILINESTRING ((-44.974093489 -12.363164825, -44.9737064299999 -12.36349795, -44.97360490599989 -12.364716234, -44.974011001 -12.365832994, -44.9739094769999 -12.367457372999999, -44.9737625719999 -12.3679715399999, -44.973503383 -12.368878703999899, -44.973097288 -12.369792416999898, -44.971879004 -12.37182289, -44.969645483 -12.3722289849999, -44.9679195809999 -12.373447268999898, -44.966092155 -12.374056411000002, -44.962741874 -12.3743609819999, -44.959493117 -12.375782312999899, -44.958071785 -12.376594503000002, -44.95736112 -12.3767975499999, -44.955838265000004 -12.376086884000001, -44.9544169329999 -12.3756807899999, -44.953300172999896 -12.3758838369999, -44.952284936000005 -12.3758838369999, -44.9530971249999 -12.3768990739999, -44.953706267 -12.377508216, -44.953604744 -12.3780158339999, -44.952894078 -12.3781173579999, -44.9518788409999 -12.378624976000001, -44.951066652 -12.379437165, -44.950051415000004 -12.380249354999899, -44.949036179 -12.3800463069999, -44.946904182 -12.380756973, -44.94548285 -12.381569161999899, -44.9441630429999 -12.3825843989999, -44.942640188 -12.382787446, -44.9406097139999 -12.383295065, -44.9395944779999 -12.38400573, -44.937970099 -12.3839042069999, -44.937259433 -12.3851224909999, -44.934924388999896 -12.385630109000001, -44.932893916 -12.3849194429999, -44.927817731999895 -12.382076781, -44.926193354 -12.3826859229999, -44.922538502 -12.382990494000001, -44.920406504 -12.382381352000001, -44.918172984 -12.380858497, -44.914518132000005 -12.37984326, -44.9120815639999 -12.381163068000001, -44.909137377 -12.381569161999899, -44.8982743449999 -12.3816706859999, -44.890253975 -12.380756973, -44.885786934 -12.38096002, -44.878131585999895 -12.382829349000001, -44.877055897999995 -12.383092017000001, -44.845651601 -12.392444393999899, -44.844669848 -12.3927367659999, -44.840507378000005 -12.394868763, -44.830151963999995 -12.405528747999899, -44.8284260619999 -12.406036366, -44.794517157 -12.414361307, -44.7937049669999 -12.416290257, -44.792080589 -12.417813112, -44.790963828 -12.418929872, -44.7907013459999 -12.419030825999899, -44.78964402 -12.41943749, -44.788019641999895 -12.4204527269999, -44.784973932 -12.424006055999898, -44.779593177 -12.431620331, -44.768019478999996 -12.448473259, -44.758070159999896 -12.462280478, -44.744770559 -12.4791334069999, -44.7422324679999 -12.485123303, -44.737156284 -12.493651292000001, -44.730252675 -12.506849368, -44.724315821999895 -12.514270434, -44.722130781 -12.517001735, -44.718272882 -12.5271541019999, -44.718374406 -12.530910478000001, -44.7190850709999 -12.5535502549999, -44.7196851159999 -12.5598840599999, -44.719998784 -12.563195004, -44.720912497 -12.577002223000001, -44.721014021 -12.591824678, -44.720632918999996 -12.5938148769999, -44.720100308 -12.596596291, -44.7192881189999 -12.600149619, -44.718983548000004 -12.602180092, -44.7180698349999 -12.606748656999999, -44.715937837999896 -12.6174086419999, -44.713907364 -12.6268503439999, -44.714008888 -12.630809767, -44.712181461999904 -12.641977369999898, -44.7110647019999 -12.6440078429999, -44.7077144209999 -12.665632385, -44.70423181 -12.684980224, -44.704059569 -12.685937118, -44.701826047999894 -12.697206245, -44.701216906000006 -12.702282429, -44.6996940509999 -12.710810416999898, -44.6986788139999 -12.712637843000001, -44.698171196 -12.714363745, -44.698069671999995 -12.7164957419999, -44.698881862 -12.7185262149999, -44.7000015739999 -12.721232185, -44.700100146000004 -12.721470402000001, -44.700100146000004 -12.7241100169999, -44.69938948 -12.726343538, -44.698881862 -12.7276633459999, -44.698069671999995 -12.728780105999899, -44.6882218759999 -12.738932473, -44.6871051159999 -12.740962946, -44.685511634 -12.7487533, -44.6834502639999 -12.758831111999898, -44.6744146579999 -12.811521894999899, -44.672181136999896 -12.824516925000001, -44.669439998 -12.848171938999899, -44.664566862 -12.886649409, -44.663450102000006 -12.896801776, -44.662536389 -12.899035297000001, -44.6585769659999 -12.922081169, -44.656634182999895 -12.936146919, -44.6560388739999 -12.940456953, -44.654109924 -12.9502032249999, -44.653094687 -12.963502826000001, -44.6529090839999 -12.9699061499999, -44.6526885929999 -12.977513092, -44.651876402999996 -12.9836045119999, -44.649744406 -12.9870563169999, -44.64588516 -12.989411111, -44.64375451 -12.990711169, -44.633014663000004 -13.000439915))"
BC250_2017_Trecho_Energia_L.558,558,LT 230 kV C.GRANDE II /NATAL II C-4 PB/RN,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2079,"MULTILINESTRING ((-35.869907917 -7.25354000399994, -35.851926417 -7.25096400399997, -35.747504917 -7.020242003999949, -35.4946418659999 -6.47472164199996))"
BC250_2017_Trecho_Energia_L.559,559,LT 500 kV IBICOARA /SAPEACU C-1 BA,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1802,"MULTILINESTRING ((-40.892652031 -13.334658649999898, -40.8647437939999 -13.325397621, -40.8482241199999 -13.320141361000001, -40.834082278 -13.315448272000001, -40.823319461 -13.3118189489999, -40.809928512999896 -13.309003096000001, -40.798227077 -13.3075013069999, -40.776638867 -13.310004288, -40.7509833129999 -13.313633610999899, -40.710622746 -13.3050609009999, -40.694353371 -13.301556728000001, -40.682151339 -13.29924147, -40.661376597 -13.294861254, -40.6563080609999 -13.293484614, -40.6349075749999 -13.286663991999898, -40.6235815859999 -13.283034669000001, -40.5434612179999 -13.270790662, -40.483690507999896 -13.25712012, -40.418376227 -13.232221697999899, -40.349342227 -13.2352958979999, -40.2810805459999 -13.1939328719999, -40.23286597600001 -13.161324597, -40.1212582489999 -13.07338107, -40.064282917 -13.0256519339999, -40.06387260299989 -13.025582551))"
BC250_2017_Trecho_Energia_L.560,560,LT 230 kV TERMOBAHIA /JACARACANGA C-1 BA,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1825,"MULTILINESTRING ((-38.5441904199999 -12.701881509000001, -38.5288164199999 -12.693946508999899, -38.47103992 -12.684771508999999, -38.46608042 -12.689731008999999))"
BC250_2017_Trecho_Energia_L.561,561,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1984,"MULTILINESTRING ((-39.124633376999995 -8.068343206999941, -39.123326385999995 -8.062772932999959))"
BC250_2017_Trecho_Energia_L.562,562,LT 230 kV G.MANGABEIRA /SAPEACU C-1 BA,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1828,"MULTILINESTRING ((-39.1594221089999 -12.717924497, -39.131991109000005 -12.711235997000001, -39.014160022999896 -12.633284427000001, -38.992968299000005 -12.623060349000001))"
BC250_2017_Trecho_Energia_L.563,563,LT 230 kV RECIFE II /BONGI C-3 PE,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1988,"MULTILINESTRING ((-34.9956674169999 -8.10066350499994, -34.894611916 -8.05412450499995))"
BC250_2017_Trecho_Energia_L.564,564,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1676,"MULTILINESTRING ((-39.579957485 -16.374291758000002, -39.555182394000006 -16.372791075000002, -39.5441211679999 -16.371238623, -39.529955037 -16.369880226, -39.5202522069999 -16.369492113, -39.5107434339999 -16.370074283, -39.5039514539999 -16.375313811, -39.4975475859999 -16.3838523009999, -39.48027655 -16.392002677999898, -39.466886644999896 -16.398406544999897, -39.449033438 -16.390838338000002, -39.439330609 -16.38676315, -39.43719598599989 -16.3863750369999, -39.424194195 -16.394525413999897, -39.4172081569999 -16.3986006019999, -39.41099834600001 -16.3986006019999, -39.3972203279999 -16.3960778659999, -39.373933537999996 -16.389673999, -39.3518110859999 -16.3902561689999, -39.338033068 -16.389091828999902, -39.327165899 -16.385792867, -39.31513439 -16.37880683, -39.30678995700001 -16.375701923999898, -39.300968258999895 -16.3755078679999, -39.292235713 -16.37764249, -39.277487412000006 -16.375313811, -39.263709393999896 -16.373373245, -39.241392886 -16.379194943, -39.226704993999896 -16.381154602, -39.224700182999996 -16.382658211, -39.222740936 -16.384298510999898, -39.2199615379999 -16.386121065999898, -39.21763778 -16.38698678, -39.215314022 -16.3871234719999, -39.2129447 -16.3867589609999, -39.210939888 -16.3866222689999, -39.2091173329999 -16.386303321999897, -39.2077048519999 -16.386667832999898, -39.205791169 -16.3881714409999, -39.2037407939999 -16.389993996999998, -39.201325907999895 -16.39131535, -39.1987743299999 -16.392773394, -39.196997337999996 -16.3945959499999, -39.195129218999995 -16.395324972, -39.1928510239999 -16.3959173019999, -39.1900260629999 -16.396372941, -39.1879301239999 -16.396281814, -39.186472079999895 -16.396145122, -39.184922908 -16.3960539939999, -39.183282608 -16.3964185049999))"
BC250_2017_Trecho_Energia_L.568,568,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1727,"MULTILINESTRING ((-39.9774492569999 -14.7850159889999, -39.973897877 -14.774031871, -39.969872154 -14.758786921, -39.965912427 -14.748491631, -39.960698786 -14.7359524949999, -39.951063451 -14.725459219000001, -39.9407681599999 -14.714371983000001, -39.93047287 -14.703086761000002, -39.921695475 -14.693451425, -39.912588103000004 -14.683816088999901, -39.9037447119999 -14.673982766999899, -39.901038899 -14.6623015719999, -39.898465076 -14.652072276999899, -39.896353222 -14.6427009229999, -39.893383426 -14.629237851000001, -39.8904796259999 -14.616962697, -39.8873118449999 -14.6033016379999, -39.884474039999894 -14.5933363249999, -39.8810422769999 -14.5823150849999, -39.877544518 -14.570039930999899, -39.874376735999896 -14.558952695, -39.8702190229999 -14.546941522999898, -39.865797328 -14.534864356000002, -39.861309637 -14.5225892019999, -39.8648073959999 -14.50985208, -39.868173164 -14.4973789389999, -39.8741127549999 -14.473554581, -39.877214540999894 -14.4607514639999, -39.883682095000005 -14.437323079))"
BC250_2017_Trecho_Energia_L.569,569,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1960,"MULTILINESTRING ((-42.239489185000004 -8.32987018999995, -42.263595021 -8.320214758999949))"
BC250_2017_Trecho_Energia_L.570,570,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2121,"MULTILINESTRING ((-35.246052091 -6.05928274099995, -35.241156477999894 -6.06293258299996))"
BC250_2017_Trecho_Energia_L.571,571,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2007,"MULTILINESTRING ((-34.888897755 -7.916725082999959, -34.8641909999999 -7.91840658499996, -34.850693572000004 -7.91913225299993, -34.845904162000004 -7.915649045999939, -34.838502346 -7.90418348899993))"
BC250_2017_Trecho_Energia_L.572,572,LT 230 kV C.GRANDE II /NATAL II C-1 PB/RN,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2108,"MULTILINESTRING ((-35.870584916999995 -7.25186100399998, -35.8659864169999 -7.197096503999939, -35.879363917 -6.96800600399996, -35.921586917 -6.55873700299998, -35.9387269169999 -6.379812502999929, -35.943743417 -6.3150155029999295, -35.9533804169999 -6.23802850299995, -35.835575616999996 -6.17276815099996))"
BC250_2017_Trecho_Energia_L.573,573,LT 230 kV C.GRANDE II /NATAL II C-1 PB/RN,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2112,"MULTILINESTRING ((-35.835575616999996 -6.17276815099996, -35.787801622 -6.14630277999993))"
BC250_2017_Trecho_Energia_L.574,574,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1716,"MULTILINESTRING ((-42.418180605 -14.8980503229999, -42.413428798000005 -14.905592182, -42.385611313000005 -14.933105096, -42.381854937 -14.945490983, -42.381753413000006 -14.955643349999898, -42.3823625549999 -14.967724666, -42.375852601999995 -14.982056706, -42.3730953479999 -14.9910782819999, -42.37383773999989 -14.998959057, -42.374400914 -15.000456029))"
BC250_2017_Trecho_Energia_L.575,575,LT 500 kV US. L.GONZAGA/ANGELIM II C-1 PE,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1941,"MULTILINESTRING ((-36.245514918000005 -8.831150004999929, -36.579649418 -8.878731005999951, -36.978826917999996 -8.94943000599994, -37.409547419 -9.00925250599994, -38.183441382 -9.12645052899995))"
BC250_2017_Trecho_Energia_L.576,576,LT 230 kV RECIFE II /GOIANINHA C-1 PE,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2036,"MULTILINESTRING ((-35.030044018 -7.80202865199993, -35.015480665999995 -7.770849281999969))"
BC250_2017_Trecho_Energia_L.577,577,LT 230 kV RECIFE II /PIRAPAMA II C-1 PE,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1968,"MULTILINESTRING ((-34.995501917 -8.26122700499997, -35.006014417 -8.109673504999929))"
BC250_2017_Trecho_Energia_L.578,578,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1703,"MULTILINESTRING ((-39.8724016859999 -15.597247087, -39.869369545 -15.614866035, -39.8677265589999 -15.624176286, -39.886347061 -15.641975295, -39.894014327 -15.662512614, -39.900586269 -15.6690845549999, -39.9227665729999 -15.675382665999999, -39.9408394129999 -15.674013511999899, -39.9550786199999 -15.6682630629999, -39.976437431 -15.670453709999899, -39.9904028079999 -15.6720966949999, -39.998343904 -15.675382665999999, -40.0188812219999 -15.6742873429999, -40.029012966 -15.669906048, -40.035584908000004 -15.6685368939999, -40.047907299 -15.6666200769999, -40.053383917000005 -15.667167739, -40.05612222600001 -15.665798584000001, -40.056417911000004 -15.660230957, -40.060664425 -15.656369459, -40.065950229 -15.658693097, -40.0702602069999 -15.659208744, -40.073822728 -15.6587614379999))"
BC250_2017_Trecho_Energia_L.579,579,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2123,"MULTILINESTRING ((-35.300239705 -6.050664750999939, -35.30745030399989 -6.05634582799996, -35.323543253 -6.06572587999995))"
BC250_2017_Trecho_Energia_L.580,580,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2191,"MULTILINESTRING ((-43.398789275 -3.21412738199996, -43.3776918469999 -3.19476271399998, -43.328216520999895 -3.13968018499997, -43.302819187000004 -3.1126336739999396, -43.284018563000004 -3.10504745699996, -43.257301887 -3.08195897199994, -43.2236586659999 -3.04897542099997, -43.179779625 -3.00091841899996, -43.164259721 -2.98393192499998))"
BC250_2017_Trecho_Energia_L.581,581,LT 500 kV TERESINA II /P.DUTRA C-1 PI/MA,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2148,"MULTILINESTRING ((-42.8526504669999 -5.1805142209999495, -42.851884287000004 -5.18116547499994, -42.8374385079999 -5.19185240299993, -42.835669636999995 -5.19354757099995, -42.83250041 -5.19612717399997, -42.822034589999895 -5.20489782599998, -42.811421364999894 -5.21300515099995, -42.807441405000006 -5.21580586299996, -42.8041092839999 -5.21845976499998))"
BC250_2017_Trecho_Energia_L.582,582,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1641,"MULTILINESTRING ((-42.030822868 -16.7929684719999, -42.0415924289999 -16.796295195, -42.0543006509999 -16.7999261149999, -42.0633779519999 -16.803288079, -42.0674795479999 -16.810818877, -42.0742034749999 -16.818618632, -42.08047332 -16.825656297000002, -42.096056237000006 -16.834823296000003))"
BC250_2017_Trecho_Energia_L.583,583,LT 230 kV STO.A.JESUS /FUNIL C-1 BA,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1820,"MULTILINESTRING ((-39.486691644000004 -13.7339570099999, -39.4835380279999 -13.689355861, -39.481510703000005 -13.6294371459999, -39.469572011000004 -13.606235538, -39.464616328 -13.59384633, -39.453128154000005 -13.560057581, -39.436684296 -13.5120775569999, -39.4299265459999 -13.492254823999899, -39.427899221000004 -13.4796403579999, -39.4213667289999 -13.465899599999899, -39.413707945999896 -13.4469779, -39.397939863 -13.406431401, -39.384424364000004 -13.3778235939999, -39.3749635139999 -13.3582261189999, -39.3677552469999 -13.344260103, -39.361898531 -13.332997186999899, -39.340273731 -13.2841161289999, -39.319324707 -13.238839205, -39.3049081739999 -13.205726231000002, -39.284860183 -13.1532410409999, -39.2760751079999 -13.1244079749999, -39.2663889999999 -13.095800166999899, -39.274201336000004 -13.073925093999899, -39.274876004000006 -13.07054319, -39.275410053 -13.0691209629999, -39.276269229 -13.0678457449999, -39.2780232269999 -13.065804186000001, -39.279070993999895 -13.0645842229999, -39.279870526 -13.063140145, -39.27984494 -13.0609494679999, -39.280455273 -13.0589102349999, -39.2823645899999 -13.057038244000001, -39.283820326000004 -13.055190578000001, -39.284436215 -13.053734841999898, -39.28504206 -13.0516744179999, -39.2856547489999 -13.0497381929999, -39.2858855489999 -13.048163808000002, -39.286211957 -13.045364231, -39.286497598000004 -13.043260533000002, -39.289284768 -13.03041823, -39.289715244 -13.0288539159999, -39.290358534999896 -13.026694349, -39.2913160159999 -13.0234478749999, -39.2918063619999 -13.0217653409999, -39.291917499 -13.020137688, -39.2911172199999 -13.018175381999999, -39.289848739 -13.016353975999898, -39.290034008 -13.0143601099999, -39.291171982 -13.013167226, -39.2922512449999 -13.011926746, -39.292670901 -13.009875421999899, -39.2929567159999 -13.008370565999899, -39.294099130999896 -13.0071381299999, -39.294862110999894 -13.005284586999899, -39.293947585999895 -13.0033787249999, -39.2925151279999 -13.0017818339999, -39.290128469 -13.000447774, -39.287685929 -12.9989275139999, -39.2872221699999 -12.997999996, -39.2872221699999 -12.9966087179999, -39.287531343 -12.994985561, -39.289386379 -12.991352780999899, -39.2913960019999 -12.988029174000001, -39.292168933999996 -12.985555792, -39.29085495 -12.984009929, -39.287299463000004 -12.9810727879999, -39.2821981129999 -12.9779037669999, -39.278951799000005 -12.976280609999899, -39.273927742000005 -12.973807227999899, -39.2732321029999 -12.972570537000001, -39.274314208 -12.970251741, -39.274159621 -12.968319412000001, -39.2729229299999 -12.966618960999899, -39.271299773 -12.9624451289999, -39.269985788999996 -12.959044229000002, -39.265413079 -12.944252627, -39.230696837 -12.8707542779999, -39.207239918000006 -12.8232149209999, -39.195980596 -12.790062475000001, -39.178778855000004 -12.73595518, -39.1719398939999 -12.717430226000001))"
BC250_2017_Trecho_Energia_L.584,584,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2193,"MULTILINESTRING ((-40.500360884 -3.3337437239999295, -40.587665003 -3.2749837189999798, -40.60685881599989 -3.26201947699997, -40.71949619 -3.18591769399995, -40.752496078 -3.16335654599993, -40.80098571 -3.12985155699994, -40.818474065000004 -3.1191774889999797, -40.822071587 -3.11991405999993, -40.823956343 -3.11969779799995, -40.8274398739999 -3.11855565599996, -40.835720398 -3.11598583899996, -40.869174255 -3.1160454809999596, -40.919347554999895 -3.11284651199998, -41.0335821099999 -3.11036629299997, -41.068297226000006 -3.10577164599994, -41.139769524 -3.0914771859999597, -41.181121353 -3.0935192519999597, -41.231662478000004 -3.08126685799994, -41.24526886699989 -3.0479983669999298, -41.431014191 -3.00037241499996, -41.49111182 -2.9829001669999697, -41.586772703 -2.9589849469999803, -41.632430868 -2.9514018709999696, -41.69059289599989 -2.93366294799995, -41.756711446999894 -2.9165002599999594, -41.764026691 -2.91256128299995))"
BC250_2017_Trecho_Energia_L.585,585,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1803,"MULTILINESTRING ((-40.06387260299989 -13.025582551, -40.047736291 -13.031508960999899, -40.012817534 -13.047356705, -39.9608935369999 -13.069454189999899, -39.948517404 -13.07656437, -39.9372923079999 -13.079783330999899, -39.9269110509999 -13.079438486, -39.921093167 -13.082226727, -39.91559302500001 -13.0894456629999, -39.908030331 -13.101133462999899, -39.89840508299989 -13.1068054839999, -39.892045545 -13.110586830999999, -39.887232921000006 -13.121930872999899, -39.883656034999895 -13.131121519))"
BC250_2017_Trecho_Energia_L.586,586,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1784,"MULTILINESTRING ((-40.182284677 -13.4390133809999, -40.186221646 -13.499485229))"
